Région;Ancienne région;Grande catégorie de mesures;Catégorie / détail AG;﻿Année;Code région;Code ancienne région;Code grande catégorie de mesures;Code catégorie détail AG;Montant des exonérations
Île-de-France;Île-de-France;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2017;11;11;3;30;6157218.0
Île-de-France;Île-de-France;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2019;11;11;3;30;2309049.0
Île-de-France;Île-de-France;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2020;11;11;3;30;1321415.0
Île-de-France;Île-de-France;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2005;11;11;4;40;123069810.0
Île-de-France;Île-de-France;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2007;11;11;4;40;176585067.0
Île-de-France;Île-de-France;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2009;11;11;4;40;204031557.0
Île-de-France;Île-de-France;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2011;11;11;4;40;109472389.0
Île-de-France;Île-de-France;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2012;11;11;4;40;126917846.0
Île-de-France;Île-de-France;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2013;11;11;4;40;131592535.0
Île-de-France;Île-de-France;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2015;11;11;4;40;163054378.0
Île-de-France;Île-de-France;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2016;11;11;4;40;164843197.0
Île-de-France;Île-de-France;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;11;11;4;40;191008885.0
Île-de-France;Île-de-France;9_Autres mesures;90_Autres mesures;2021;11;11;9;90;228634714.0
Centre-Val de Loire;Centre;1_Allégements généraux;11_Réduction générale sur les bas salaires;2004;24;24;1;11;287655350.0
Centre-Val de Loire;Centre;1_Allégements généraux;11_Réduction générale sur les bas salaires;2009;24;24;1;11;855961078.0
Centre-Val de Loire;Centre;1_Allégements généraux;11_Réduction générale sur les bas salaires;2010;24;24;1;11;849657384.0
Centre-Val de Loire;Centre;1_Allégements généraux;11_Réduction générale sur les bas salaires;2011;24;24;1;11;782870450.0
Centre-Val de Loire;Centre;1_Allégements généraux;11_Réduction générale sur les bas salaires;2014;24;24;1;11;791013725.0
Centre-Val de Loire;Centre;1_Allégements généraux;11_Réduction générale sur les bas salaires;2015;24;24;1;11;823839570.0
Centre-Val de Loire;Centre;1_Allégements généraux;11_Réduction générale sur les bas salaires;2016;24;24;1;11;825711325.0
Centre-Val de Loire;Centre;1_Allégements généraux;11_Réduction générale sur les bas salaires;2018;24;24;1;11;878065027.0
Centre-Val de Loire;Centre;1_Allégements généraux;11_Réduction générale sur les bas salaires;2021;24;24;1;11;1106181004.1
Centre-Val de Loire;Centre;1_Allégements généraux;12_Aide à la RTT;2007;24;24;1;12;68940.0
Centre-Val de Loire;Centre;1_Allégements généraux;13_Exonération Heures supplémentaires;2008;24;24;1;13;110397273.0
Centre-Val de Loire;Centre;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;24;24;1;13;104442315.0
Centre-Val de Loire;Centre;1_Allégements généraux;13_Exonération Heures supplémentaires;2012;24;24;1;13;85945484.0
Centre-Val de Loire;Centre;1_Allégements généraux;13_Exonération Heures supplémentaires;2016;24;24;1;13;15780290.0
Centre-Val de Loire;Centre;1_Allégements généraux;13_Exonération Heures supplémentaires;2017;24;24;1;13;16479358.0
Centre-Val de Loire;Centre;1_Allégements généraux;13_Exonération Heures supplémentaires;2023;24;24;1;13;92568118.0
Centre-Val de Loire;Centre;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2016;24;24;1;14;686830175.01
Centre-Val de Loire;Centre;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2017;24;24;1;14;827257019.03
Centre-Val de Loire;Centre;1_Allégements généraux;15_Réduction des cotisations famille;2015;24;24;1;15;127044178.2
Centre-Val de Loire;Centre;1_Allégements généraux;15_Réduction des cotisations famille;2016;24;24;1;15;213396978.22
Centre-Val de Loire;Centre;1_Allégements généraux;15_Réduction des cotisations famille;2020;24;24;1;15;256619067.67
Centre-Val de Loire;Centre;1_Allégements généraux;16_Réduction des cotisations maladie;2019;24;24;1;16;793971543.05
Centre-Val de Loire;Centre;1_Allégements généraux;16_Réduction des cotisations maladie;2022;24;24;1;16;865607652.68
Centre-Val de Loire;Centre;1_Allégements généraux;19_Autres allégements généraux;2005;24;24;1;19;78542.0
Centre-Val de Loire;Centre;1_Allégements généraux;19_Autres allégements généraux;2007;24;24;1;19;94959.0
Centre-Val de Loire;Centre;1_Allégements généraux;19_Autres allégements généraux;2009;24;24;1;19;99287.0
Centre-Val de Loire;Centre;1_Allégements généraux;19_Autres allégements généraux;2017;24;24;1;19;2361427.0
Centre-Val de Loire;Centre;1_Allégements généraux;19_Autres allégements généraux;2019;24;24;1;19;1174531.0
Centre-Val de Loire;Centre;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2005;24;24;2;20;57276138.0
Centre-Val de Loire;Centre;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2007;24;24;2;20;69675882.0
Centre-Val de Loire;Centre;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2016;24;24;2;20;60544279.0
Centre-Val de Loire;Centre;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2019;24;24;2;20;14237353.0
Centre-Val de Loire;Centre;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2021;24;24;2;20;18784843.0
Centre-Val de Loire;Centre;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2022;24;24;2;20;23023379.0
Centre-Val de Loire;Centre;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2005;24;24;3;30;13038847.0
Centre-Val de Loire;Centre;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2006;24;24;3;30;15916129.0
Centre-Val de Loire;Centre;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;24;24;3;30;12897473.0
Centre-Val de Loire;Centre;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2010;24;24;3;30;11054209.0
Centre-Val de Loire;Centre;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2015;24;24;3;30;7743422.0
Centre-Val de Loire;Centre;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2017;24;24;3;30;5584076.0
Centre-Val de Loire;Centre;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2021;24;24;3;30;3508968.0
Centre-Val de Loire;Centre;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2023;24;24;3;30;3603128.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2004;24;24;4;40;20749098.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2007;24;24;4;40;35527578.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2008;24;24;4;40;38191727.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2009;24;24;4;40;42173952.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2011;24;24;4;40;31107213.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2012;24;24;4;40;35158440.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2014;24;24;4;40;36228688.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2017;24;24;4;40;37042433.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;24;24;4;40;36603177.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2019;24;24;4;40;27315037.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2020;24;24;4;40;32086023.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2022;24;24;4;40;33002176.0
Centre-Val de Loire;Centre;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2023;24;24;4;40;34112335.0
Centre-Val de Loire;Centre;9_Autres mesures;90_Autres mesures;2022;24;24;9;90;928227.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2004;27;26;1;11;180462181.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2006;27;26;1;11;541217936.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2007;27;26;1;11;563981728.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2012;27;26;1;11;528491520.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2014;27;26;1;11;521756140.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2022;27;26;1;11;805106678.94
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;11_Réduction générale sur les bas salaires;2023;27;26;1;11;881573286.58
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;12_Aide à la RTT;2004;27;26;1;12;268469208.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;12_Aide à la RTT;2006;27;26;1;12;814670.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;12_Aide à la RTT;2008;27;26;1;12;9795.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;13_Exonération Heures supplémentaires;2011;27;26;1;13;77279444.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;13_Exonération Heures supplémentaires;2013;27;26;1;13;12420541.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;13_Exonération Heures supplémentaires;2014;27;26;1;13;11255026.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;13_Exonération Heures supplémentaires;2019;27;26;1;13;48389374.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;13_Exonération Heures supplémentaires;2021;27;26;1;13;51122845.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;13_Exonération Heures supplémentaires;2023;27;26;1;13;61789487.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;14_Crédit d'impôt compétitivité emploi;2014;27;26;1;14;423451966.08
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;15_Réduction des cotisations famille;2015;27;26;1;15;80931341.878
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;15_Réduction des cotisations famille;2017;27;26;1;15;155843066.67
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;15_Réduction des cotisations famille;2019;27;26;1;15;167548378.79
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;15_Réduction des cotisations famille;2021;27;26;1;15;169111653.15
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;15_Réduction des cotisations famille;2022;27;26;1;15;182395916.03
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;15_Réduction des cotisations famille;2023;27;26;1;15;191394733.59
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;16_Réduction des cotisations maladie;2019;27;26;1;16;494849227.82
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;16_Réduction des cotisations maladie;2020;27;26;1;16;460239019.95
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;16_Réduction des cotisations maladie;2021;27;26;1;16;499178582.86
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;16_Réduction des cotisations maladie;2022;27;26;1;16;536568634.72
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;19_Autres allégements généraux;2006;27;26;1;19;24061.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;19_Autres allégements généraux;2012;27;26;1;19;55940.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;19_Autres allégements généraux;2017;27;26;1;19;1969584.0
Bourgogne-Franche-Comté;Bourgogne;1_Allégements généraux;19_Autres allégements généraux;2020;27;26;1;19;605917.0
Bourgogne-Franche-Comté;Bourgogne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2008;27;26;2;20;39414417.0
Bourgogne-Franche-Comté;Bourgogne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2009;27;26;2;20;33127465.0
Bourgogne-Franche-Comté;Bourgogne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2010;27;26;2;20;34474535.0
Bourgogne-Franche-Comté;Bourgogne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2011;27;26;2;20;32403392.0
Bourgogne-Franche-Comté;Bourgogne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2012;27;26;2;20;31457454.0
Bourgogne-Franche-Comté;Bourgogne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2014;27;26;2;20;36626290.0
Bourgogne-Franche-Comté;Bourgogne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2015;27;26;2;20;37180822.0
Bourgogne-Franche-Comté;Bourgogne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2017;27;26;2;20;35222581.0
Bourgogne-Franche-Comté;Bourgogne;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2021;27;26;2;20;10751635.0
Bourgogne-Franche-Comté;Bourgogne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2004;27;26;3;30;2268921.0
Bourgogne-Franche-Comté;Bourgogne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2005;27;26;3;30;6734957.0
Bourgogne-Franche-Comté;Bourgogne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2007;27;26;3;30;10615323.0
Bourgogne-Franche-Comté;Bourgogne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;27;26;3;30;8642525.0
Bourgogne-Franche-Comté;Bourgogne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2012;27;26;3;30;7606274.0
Bourgogne-Franche-Comté;Bourgogne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2015;27;26;3;30;4352537.0
Bourgogne-Franche-Comté;Bourgogne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2020;27;26;3;30;3393849.0
Bourgogne-Franche-Comté;Bourgogne;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2022;27;26;3;30;2942157.0
Bourgogne-Franche-Comté;Bourgogne;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2008;27;26;4;40;30599542.0
