Secteur NA38i;Secteur NA17i;Grand secteur d'activité;Grande catégorie de mesures;Catégorie / détail AG;﻿Année;Code grande catégorie de mesures;Code catégorie détail AG;Montant des exonérations
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;2_Mesures en faveur de contrats particuliers;20_Mesures en faveur de contrats particuliers;2017;2;20;12672393.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2009;3;30;11516059.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2011;3;30;10271040.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2013;3;30;9975639.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2017;3;30;8343794.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;3_Mesures en faveur de zones particulières;30_Mesures en faveur de zones particulières;2021;3;30;6851083.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2004;4;40;511492.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2005;4;40;468617.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2009;4;40;700000.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2013;4;40;1100473.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2016;4;40;1620066.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2017;4;40;1635405.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;4_Mesures en faveur de secteurs particuliers;40_Mesures en faveur de secteurs particuliers;2018;4;40;2514036.0
LZ Activités immobilières;LZ Activités immobilières;GS5 Autres services marchands hors intérim;9_Autres mesures;90_Autres mesures;2020;9;90;27510699.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;11_Réduction générale sur les bas salaires;2017;1;11;573221454.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;11_Réduction générale sur les bas salaires;2018;1;11;597672623.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;11_Réduction générale sur les bas salaires;2020;1;11;731019569.06
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;12_Aide à la RTT;2007;1;12;137073.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;12_Aide à la RTT;2008;1;12;16565.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;12_Aide à la RTT;2011;1;12;1124.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;13_Exonération Heures supplémentaires;2009;1;13;137896880.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;13_Exonération Heures supplémentaires;2014;1;13;27134340.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;13_Exonération Heures supplémentaires;2016;1;13;27208343.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;13_Exonération Heures supplémentaires;2017;1;13;28740519.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;13_Exonération Heures supplémentaires;2022;1;13;150263025.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;15_Réduction des cotisations famille;2019;1;15;522739714.74
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;15_Réduction des cotisations famille;2021;1;15;547376768.88
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;15_Réduction des cotisations famille;2023;1;15;658805058.35
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;16_Réduction des cotisations maladie;2020;1;16;1224104492.4
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;16_Réduction des cotisations maladie;2023;1;16;1649028568.4
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;19_Autres allégements généraux;2005;1;19;104710.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;19_Autres allégements généraux;2006;1;19;157183.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;19_Autres allégements généraux;2014;1;19;3289233.0
MA Activités juridiques, de conseil et d'ingénierie;"MNb Activités scientifiques et techniques ; soutien et services administr";GS5 Autres services marchands hors intérim;1_Allégements généraux;19_Autres allégements généraux;2020;1;19;6236004.0
